solar_para,1084.21,0.20813,0.136608,0.968078,0.511332
solar_para,1084.21,0.20813,0.136608,0.968078,0.667794
solar_para,1084.21,0.20813,0.136608,0.968078,0.794871
solar_para,1084.21,0.20813,0.136608,0.968078,0.883905
solar_para,1084.21,0.20813,0.136608,0.968078,0.928828
solar_para,1084.21,0.20813,0.136608,0.968078,0.926577
solar_para,1084.21,0.20813,0.136608,0.968078,0.877308
solar_para,1084.21,0.20813,0.136608,0.968078,0.784377
solar_para,1084.21,0.20813,0.136608,0.968078,0.654117
solar_para,1084.21,0.20813,0.136608,0.968078,0.495406
solar_para,1084.21,0.20813,0.136608,0.968078,0.319058
solar_para,1084.21,0.20813,0.136608,0.968078,0.137093
solar_para,1084.21,0.20813,0.136608,0.968078,-0.038089
solar_para,1084.21,0.20813,0.136608,0.968078,-0.19455
solar_para,1084.21,0.20813,0.136608,0.968078,-0.321628
solar_para,1084.21,0.20813,0.136608,0.968078,-0.410662
solar_para,1084.21,0.20813,0.136608,0.968078,-0.455584
solar_para,1084.39,0.208162,0.136502,0.968252,-0.456235
solar_para,1084.39,0.208162,0.136502,0.968252,-0.406955
solar_para,1084.39,0.208162,0.136502,0.968252,-0.313953
solar_para,1084.39,0.208162,0.136502,0.968252,-0.18357
solar_para,1084.39,0.208162,0.136502,0.968252,-0.0246882
solar_para,1084.39,0.208162,0.136502,0.968252,0.151863
solar_para,1084.39,0.208162,0.136502,0.968252,0.334052
solar_para,1084.39,0.208162,0.136502,0.968252,0.509464
solar_para,1084.39,0.208162,0.136502,0.968252,0.666144
solar_para,1084.39,0.208162,0.136502,0.968252,0.793414
solar_para,1084.39,0.208162,0.136502,0.968252,0.882603
solar_para,1084.39,0.208162,0.136502,0.968252,0.92763
solar_para,1084.39,0.208162,0.136502,0.968252,0.925429
solar_para,1084.39,0.208162,0.136502,0.968252,0.876148
solar_para,1084.39,0.208162,0.136502,0.968252,0.783147
solar_para,1084.39,0.208162,0.136502,0.968252,0.652763
solar_para,1084.39,0.208162,0.136502,0.968252,0.493882
solar_para,1084.39,0.208162,0.136502,0.968252,0.317331
solar_para,1084.39,0.208162,0.136502,0.968252,0.135142
solar_para,1084.39,0.208162,0.136502,0.968252,-0.04027
solar_para,1084.39,0.208162,0.136502,0.968252,-0.19695
solar_para,1084.39,0.208162,0.136502,0.968252,-0.32422
solar_para,1084.39,0.208162,0.136502,0.968252,-0.413409
solar_para,1084.39,0.208162,0.136502,0.968252,-0.458436
solar_para,1084.6,0.20818,0.136375,0.968435,-0.459216
solar_para,1084.6,0.20818,0.136375,0.968435,-0.409916
solar_para,1084.6,0.20818,0.136375,0.968435,-0.316836
solar_para,1084.6,0.20818,0.136375,0.968435,-0.186319
solar_para,1084.6,0.20818,0.136375,0.968435,-0.0272604
solar_para,1084.6,0.20818,0.136375,0.968435,0.149501
solar_para,1084.6,0.20818,0.136375,0.968435,0.33192
solar_para,1084.6,0.20818,0.136375,0.968435,0.507563
solar_para,1084.6,0.20818,0.136375,0.968435,0.664462
solar_para,1084.6,0.20818,0.136375,0.968435,0.791924
solar_para,1084.6,0.20818,0.136375,0.968435,0.881263
solar_para,1084.6,0.20818,0.136375,0.968435,0.926389
solar_para,1084.6,0.20818,0.136375,0.968435,0.924229
solar_para,1084.6,0.20818,0.136375,0.968435,0.87493
solar_para,1084.6,0.20818,0.136375,0.968435,0.78185
solar_para,1084.6,0.20818,0.136375,0.968435,0.651333
solar_para,1084.6,0.20818,0.136375,0.968435,0.492274
solar_para,1084.6,0.20818,0.136375,0.968435,0.315513
solar_para,1084.6,0.20818,0.136375,0.968435,0.133094
solar_para,1084.6,0.20818,0.136375,0.968435,-0.0425494
solar_para,1084.6,0.20818,0.136375,0.968435,-0.199448
solar_para,1084.6,0.20818,0.136375,0.968435,-0.32691
solar_para,1084.6,0.20818,0.136375,0.968435,-0.416249
solar_para,1084.6,0.20818,0.136375,0.968435,-0.461376
solar_para,1084.83,0.208183,0.136228,0.968627,-0.462274
solar_para,1084.83,0.208183,0.136228,0.968627,-0.412947
solar_para,1084.83,0.208183,0.136228,0.968627,-0.319779
solar_para,1084.83,0.208183,0.136228,0.968627,-0.189122
solar_para,1084.83,0.208183,0.136228,0.968627,-0.0298772
solar_para,1084.83,0.208183,0.136228,0.968627,0.147101
solar_para,1084.83,0.208183,0.136228,0.968627,0.329753
solar_para,1084.83,0.208183,0.136228,0.968627,0.505631
solar_para,1084.83,0.208183,0.136228,0.968627,0.662749
solar_para,1084.83,0.208183,0.136228,0.968627,0.7904
solar_para,1084.83,0.208183,0.136228,0.968627,0.879885
solar_para,1084.83,0.208183,0.136228,0.968627,0.925105
solar_para,1084.83,0.208183,0.136228,0.968627,0.922979
solar_para,1084.83,0.208183,0.136228,0.968627,0.873651
solar_para,1084.83,0.208183,0.136228,0.968627,0.780484
solar_para,1084.83,0.208183,0.136228,0.968627,0.649826
solar_para,1084.83,0.208183,0.136228,0.968627,0.490582
solar_para,1084.83,0.208183,0.136228,0.968627,0.313603
solar_para,1084.83,0.208183,0.136228,0.968627,0.130951
solar_para,1084.83,0.208183,0.136228,0.968627,-0.0449268
solar_para,1084.83,0.208183,0.136228,0.968627,-0.202045
solar_para,1084.83,0.208183,0.136228,0.968627,-0.329696
solar_para,1084.83,0.208183,0.136228,0.968627,-0.419181
solar_para,1084.83,0.208183,0.136228,0.968627,-0.464401
solar_para,1085.1,0.208171,0.136059,0.968829,-0.46541
solar_para,1085.1,0.208171,0.136059,0.968829,-0.416046
solar_para,1085.1,0.208171,0.136059,0.968829,-0.322782
solar_para,1085.1,0.208171,0.136059,0.968829,-0.191975
solar_para,1085.1,0.208171,0.136059,0.968829,-0.0325374
solar_para,1085.1,0.208171,0.136059,0.968829,0.144664
solar_para,1085.1,0.208171,0.136059,0.968829,0.327554
solar_para,1085.1,0.208171,0.136059,0.968829,0.503669
solar_para,1085.1,0.208171,0.136059,0.968829,0.661006
solar_para,1085.1,0.208171,0.136059,0.968829,0.788843
solar_para,1085.1,0.208171,0.136059,0.968829,0.87847
solar_para,1085.1,0.208171,0.136059,0.968829,0.923777
solar_para,1085.1,0.208171,0.136059,0.968829,0.921677
solar_para,1085.1,0.208171,0.136059,0.968829,0.872313
solar_para,1085.1,0.208171,0.136059,0.968829,0.779049
solar_para,1085.1,0.208171,0.136059,0.968829,0.648241
solar_para,1085.1,0.208171,0.136059,0.968829,0.488804
solar_para,1085.1,0.208171,0.136059,0.968829,0.311603
solar_para,1085.1,0.208171,0.136059,0.968829,0.128713
solar_para,1085.1,0.208171,0.136059,0.968829,-0.0474017
solar_para,1085.1,0.208171,0.136059,0.968829,-0.204739
solar_para,1085.1,0.208171,0.136059,0.968829,-0.332577
solar_para,1085.1,0.208171,0.136059,0.968829,-0.422203
solar_para,1085.1,0.208171,0.136059,0.968829,-0.46751
solar_para,1085.4,0.208143,0.135869,0.969039,-0.46862
solar_para,1085.4,0.208143,0.135869,0.969039,-0.419211
solar_para,1085.4,0.208143,0.135869,0.969039,-0.325843
solar_para,1085.4,0.208143,0.135869,0.969039,-0.194877
solar_para,1085.4,0.208143,0.135869,0.969039,-0.0352395
solar_para,1085.4,0.208143,0.135869,0.969039,0.142191
solar_para,1085.4,0.208143,0.135869,0.969039,0.325323
solar_para,1085.4,0.208143,0.135869,0.969039,0.501676
solar_para,1085.4,0.208143,0.135869,0.969039,0.659232
solar_para,1085.4,0.208143,0.135869,0.969039,0.787253
solar_para,1085.4,0.208143,0.135869,0.969039,0.877016
solar_para,1085.4,0.208143,0.135869,0.969039,0.922404
solar_para,1085.4,0.208143,0.135869,0.969039,0.920322
solar_para,1085.4,0.208143,0.135869,0.969039,0.870913
solar_para,1085.4,0.208143,0.135869,0.969039,0.777545
solar_para,1085.4,0.208143,0.135869,0.969039,0.646579
solar_para,1085.4,0.208143,0.135869,0.969039,0.486941
solar_para,1085.4,0.208143,0.135869,0.969039,0.309511
solar_para,1085.4,0.208143,0.135869,0.969039,0.126379
solar_para,1085.4,0.208143,0.135869,0.969039,-0.0499737
solar_para,1085.4,0.208143,0.135869,0.969039,-0.20753
solar_para,1085.4,0.208143,0.135869,0.969039,-0.335551
solar_para,1085.4,0.208143,0.135869,0.969039,-0.425314
solar_para,1085.4,0.208143,0.135869,0.969039,-0.470702
solar_para,1085.73,0.208098,0.135656,0.969259,-0.471904
solar_para,1085.73,0.208098,0.135656,0.969259,-0.422441
solar_para,1085.73,0.208098,0.135656,0.969259,-0.328959
solar_para,1085.73,0.208098,0.135656,0.969259,-0.197827
solar_para,1085.73,0.208098,0.135656,0.969259,-0.0379821
solar_para,1085.73,0.208098,0.135656,0.969259,0.139683
solar_para,1085.73,0.208098,0.135656,0.969259,0.32306
solar_para,1085.73,0.208098,0.135656,0.969259,0.499653
solar_para,1085.73,0.208098,0.135656,0.969259,0.657427
solar_para,1085.73,0.208098,0.135656,0.969259,0.78563
solar_para,1085.73,0.208098,0.135656,0.969259,0.875525
solar_para,1085.73,0.208098,0.135656,0.969259,0.920986
solar_para,1085.73,0.208098,0.135656,0.969259,0.918914
solar_para,1085.73,0.208098,0.135656,0.969259,0.869452
solar_para,1085.73,0.208098,0.135656,0.969259,0.77597
solar_para,1085.73,0.208098,0.135656,0.969259,0.644838
solar_para,1085.73,0.208098,0.135656,0.969259,0.484993
solar_para,1085.73,0.208098,0.135656,0.969259,0.307328
solar_para,1085.73,0.208098,0.135656,0.969259,0.123951
solar_para,1085.73,0.208098,0.135656,0.969259,-0.0526421
solar_para,1085.73,0.208098,0.135656,0.969259,-0.210416
solar_para,1085.73,0.208098,0.135656,0.969259,-0.338619
solar_para,1085.73,0.208098,0.135656,0.969259,-0.428514
solar_para,1085.73,0.208098,0.135656,0.969259,-0.473975
solar_para,1086.09,0.208035,0.13542,0.969488,-0.475258
solar_para,1086.09,0.208035,0.13542,0.969488,-0.425734
solar_para,1086.09,0.208035,0.13542,0.969488,-0.332129
solar_para,1086.09,0.208035,0.13542,0.969488,-0.200823
solar_para,1086.09,0.208035,0.13542,0.969488,-0.0407637
solar_para,1086.09,0.208035,0.13542,0.969488,0.137141
solar_para,1086.09,0.208035,0.13542,0.969488,0.320768
solar_para,1086.09,0.208035,0.13542,0.969488,0.497602
solar_para,1086.09,0.208035,0.13542,0.969488,0.655592
solar_para,1086.09,0.208035,0.13542,0.969488,0.783973
solar_para,1086.09,0.208035,0.13542,0.969488,0.873995
solar_para,1086.09,0.208035,0.13542,0.969488,0.919522
solar_para,1086.09,0.208035,0.13542,0.969488,0.917454
solar_para,1086.09,0.208035,0.13542,0.969488,0.867929
solar_para,1086.09,0.208035,0.13542,0.969488,0.774325
solar_para,1086.09,0.208035,0.13542,0.969488,0.643018
solar_para,1086.09,0.208035,0.13542,0.969488,0.482959
solar_para,1086.09,0.208035,0.13542,0.969488,0.305054
solar_para,1086.09,0.208035,0.13542,0.969488,0.121428
solar_para,1086.09,0.208035,0.13542,0.969488,-0.0554063
solar_para,1086.09,0.208035,0.13542,0.969488,-0.213397
solar_para,1086.09,0.208035,0.13542,0.969488,-0.341778
solar_para,1086.09,0.208035,0.13542,0.969488,-0.431799
solar_para,1086.09,0.208035,0.13542,0.969488,-0.477327
solar_para,1086.49,0.207955,0.135161,0.969726,-0.478683
solar_para,1086.49,0.207955,0.135161,0.969726,-0.429088
solar_para,1086.49,0.207955,0.135161,0.969726,-0.335352
solar_para,1086.49,0.207955,0.135161,0.969726,-0.203864
solar_para,1086.49,0.207955,0.135161,0.969726,-0.0435831
solar_para,1086.49,0.207955,0.135161,0.969726,0.134567
solar_para,1086.49,0.207955,0.135161,0.969726,0.318445
solar_para,1086.49,0.207955,0.135161,0.969726,0.495522
solar_para,1086.49,0.207955,0.135161,0.969726,0.653728
solar_para,1086.49,0.207955,0.135161,0.969726,0.782283
solar_para,1086.49,0.207955,0.135161,0.969726,0.872426
solar_para,1086.49,0.207955,0.135161,0.969726,0.918013
solar_para,1086.49,0.207955,0.135161,0.969726,0.915939
solar_para,1086.49,0.207955,0.135161,0.969726,0.866344
solar_para,1086.49,0.207955,0.135161,0.969726,0.772608
solar_para,1086.49,0.207955,0.135161,0.969726,0.64112
solar_para,1086.49,0.207955,0.135161,0.969726,0.480839
solar_para,1086.49,0.207955,0.135161,0.969726,0.302689
solar_para,1086.49,0.207955,0.135161,0.969726,0.118811
solar_para,1086.49,0.207955,0.135161,0.969726,-0.0582656
solar_para,1086.49,0.207955,0.135161,0.969726,-0.216472
solar_para,1086.49,0.207955,0.135161,0.969726,-0.345027
solar_para,1086.49,0.207955,0.135161,0.969726,-0.43517
solar_para,1086.49,0.207955,0.135161,0.969726,-0.480757
solar_para,1086.92,0.207857,0.134878,0.969973,-0.482176
solar_para,1086.92,0.207857,0.134878,0.969973,-0.432501
solar_para,1086.92,0.207857,0.134878,0.969973,-0.338626
solar_para,1086.92,0.207857,0.134878,0.969973,-0.206947
solar_para,1086.92,0.207857,0.134878,0.969973,-0.0464389
solar_para,1086.92,0.207857,0.134878,0.969973,0.131961
solar_para,1086.92,0.207857,0.134878,0.969973,0.316095
solar_para,1086.92,0.207857,0.134878,0.969973,0.493414
solar_para,1086.92,0.207857,0.134878,0.969973,0.651834
solar_para,1086.92,0.207857,0.134878,0.969973,0.780559
solar_para,1086.92,0.207857,0.134878,0.969973,0.870818
solar_para,1086.92,0.207857,0.134878,0.969973,0.916458
solar_para,1086.92,0.207857,0.134878,0.969973,0.91437
solar_para,1086.92,0.207857,0.134878,0.969973,0.864696
solar_para,1086.92,0.207857,0.134878,0.969973,0.77082
solar_para,1086.92,0.207857,0.134878,0.969973,0.639142
solar_para,1086.92,0.207857,0.134878,0.969973,0.478633
solar_para,1086.92,0.207857,0.134878,0.969973,0.300233
solar_para,1086.92,0.207857,0.134878,0.969973,0.1161
solar_para,1086.92,0.207857,0.134878,0.969973,-0.0612193
solar_para,1086.92,0.207857,0.134878,0.969973,-0.21964
solar_para,1086.92,0.207857,0.134878,0.969973,-0.348365
solar_para,1086.92,0.207857,0.134878,0.969973,-0.438624
solar_para,1086.92,0.207857,0.134878,0.969973,-0.484264
solar_para,1087.38,0.20774,0.134571,0.970229,-0.485734
solar_para,1087.38,0.20774,0.134571,0.970229,-0.435972
solar_para,1087.38,0.20774,0.134571,0.970229,-0.341949
solar_para,1087.38,0.20774,0.134571,0.970229,-0.210072
solar_para,1087.38,0.20774,0.134571,0.970229,-0.0493298
solar_para,1087.38,0.20774,0.134571,0.970229,0.129325
solar_para,1087.38,0.20774,0.134571,0.970229,0.313716
solar_para,1087.38,0.20774,0.134571,0.970229,0.491278
solar_para,1087.38,0.20774,0.134571,0.970229,0.64991
solar_para,1087.38,0.20774,0.134571,0.970229,0.778803
solar_para,1087.38,0.20774,0.134571,0.970229,0.869171
solar_para,1087.38,0.20774,0.134571,0.970229,0.914856
solar_para,1087.38,0.20774,0.134571,0.970229,0.912746
solar_para,1087.38,0.20774,0.134571,0.970229,0.862984
solar_para,1087.38,0.20774,0.134571,0.970229,0.76896
solar_para,1087.38,0.20774,0.134571,0.970229,0.637084
solar_para,1087.38,0.20774,0.134571,0.970229,0.476341
solar_para,1087.38,0.20774,0.134571,0.970229,0.297687
solar_para,1087.38,0.20774,0.134571,0.970229,0.113296
solar_para,1087.38,0.20774,0.134571,0.970229,-0.0642666
solar_para,1087.38,0.20774,0.134571,0.970229,-0.222899
solar_para,1087.38,0.20774,0.134571,0.970229,-0.351791
solar_para,1087.38,0.20774,0.134571,0.970229,-0.442159
solar_para,1087.38,0.20774,0.134571,0.970229,-0.487845
Continuing Simulation at 07/29/2017 for ANNUAL
solar_para,1087.88,0.207604,0.134239,0.970493,-0.489358
solar_para,1087.88,0.207604,0.134239,0.970493,-0.439499
solar_para,1087.88,0.207604,0.134239,0.970493,-0.345319
solar_para,1087.88,0.207604,0.134239,0.970493,-0.213237
solar_para,1087.88,0.207604,0.134239,0.970493,-0.0522543
solar_para,1087.88,0.207604,0.134239,0.970493,0.126659
solar_para,1087.88,0.207604,0.134239,0.970493,0.31131
solar_para,1087.88,0.207604,0.134239,0.970493,0.489116
solar_para,1087.88,0.207604,0.134239,0.970493,0.647958
solar_para,1087.88,0.207604,0.134239,0.970493,0.777012
solar_para,1087.88,0.207604,0.134239,0.970493,0.867484
solar_para,1087.88,0.207604,0.134239,0.970493,0.913207
solar_para,1087.88,0.207604,0.134239,0.970493,0.911067
solar_para,1087.88,0.207604,0.134239,0.970493,0.861208
solar_para,1087.88,0.207604,0.134239,0.970493,0.767028
solar_para,1087.88,0.207604,0.134239,0.970493,0.634946
solar_para,1087.88,0.207604,0.134239,0.970493,0.473963
solar_para,1087.88,0.207604,0.134239,0.970493,0.29505
solar_para,1087.88,0.207604,0.134239,0.970493,0.110399
solar_para,1087.88,0.207604,0.134239,0.970493,-0.0674065
solar_para,1087.88,0.207604,0.134239,0.970493,-0.226249
solar_para,1087.88,0.207604,0.134239,0.970493,-0.355303
solar_para,1087.88,0.207604,0.134239,0.970493,-0.445775
solar_para,1087.88,0.207604,0.134239,0.970493,-0.491498
solar_para,1088.41,0.207449,0.133883,0.970766,-0.493043
solar_para,1088.41,0.207449,0.133883,0.970766,-0.443079
solar_para,1088.41,0.207449,0.133883,0.970766,-0.348735
solar_para,1088.41,0.207449,0.133883,0.970766,-0.21644
solar_para,1088.41,0.207449,0.133883,0.970766,-0.0552113
solar_para,1088.41,0.207449,0.133883,0.970766,0.123965
solar_para,1088.41,0.207449,0.133883,0.970766,0.308878
solar_para,1088.41,0.207449,0.133883,0.970766,0.486926
solar_para,1088.41,0.207449,0.133883,0.970766,0.645976
solar_para,1088.41,0.207449,0.133883,0.970766,0.775188
solar_para,1088.41,0.207449,0.133883,0.970766,0.865757
solar_para,1088.41,0.207449,0.133883,0.970766,0.911511
solar_para,1088.41,0.207449,0.133883,0.970766,0.909331
solar_para,1088.41,0.207449,0.133883,0.970766,0.859367
solar_para,1088.41,0.207449,0.133883,0.970766,0.765023
solar_para,1088.41,0.207449,0.133883,0.970766,0.632729
solar_para,1088.41,0.207449,0.133883,0.970766,0.471499
solar_para,1088.41,0.207449,0.133883,0.970766,0.292323
solar_para,1088.41,0.207449,0.133883,0.970766,0.10741
solar_para,1088.41,0.207449,0.133883,0.970766,-0.0706382
solar_para,1088.41,0.207449,0.133883,0.970766,-0.229688
solar_para,1088.41,0.207449,0.133883,0.970766,-0.3589
solar_para,1088.41,0.207449,0.133883,0.970766,-0.449469
solar_para,1088.41,0.207449,0.133883,0.970766,-0.495223
solar_para,1088.98,0.207273,0.133502,0.971048,-0.496789
solar_para,1088.98,0.207273,0.133502,0.971048,-0.446711
solar_para,1088.98,0.207273,0.133502,0.971048,-0.352195
solar_para,1088.98,0.207273,0.133502,0.971048,-0.21968
solar_para,1088.98,0.207273,0.133502,0.971048,-0.0581993
solar_para,1088.98,0.207273,0.133502,0.971048,0.121244
solar_para,1088.98,0.207273,0.133502,0.971048,0.30642
solar_para,1088.98,0.207273,0.133502,0.971048,0.484711
solar_para,1088.98,0.207273,0.133502,0.971048,0.643965
solar_para,1088.98,0.207273,0.133502,0.971048,0.77333
solar_para,1088.98,0.207273,0.133502,0.971048,0.86399
solar_para,1088.98,0.207273,0.133502,0.971048,0.909766
solar_para,1088.98,0.207273,0.133502,0.971048,0.90754
solar_para,1088.98,0.207273,0.133502,0.971048,0.857462
solar_para,1088.98,0.207273,0.133502,0.971048,0.762945
solar_para,1088.98,0.207273,0.133502,0.971048,0.630431
solar_para,1088.98,0.207273,0.133502,0.971048,0.46895
solar_para,1088.98,0.207273,0.133502,0.971048,0.289506
solar_para,1088.98,0.207273,0.133502,0.971048,0.10433
solar_para,1088.98,0.207273,0.133502,0.971048,-0.0739608
solar_para,1088.98,0.207273,0.133502,0.971048,-0.233215
solar_para,1088.98,0.207273,0.133502,0.971048,-0.36258
solar_para,1088.98,0.207273,0.133502,0.971048,-0.45324
solar_para,1088.98,0.207273,0.133502,0.971048,-0.499016
solar_para,1089.59,0.207077,0.133096,0.971338,-0.500595
solar_para,1089.59,0.207077,0.133096,0.971338,-0.450394
solar_para,1089.59,0.207077,0.133096,0.971338,-0.355697
solar_para,1089.59,0.207077,0.133096,0.971338,-0.222956
solar_para,1089.59,0.207077,0.133096,0.971338,-0.0612173
solar_para,1089.59,0.207077,0.133096,0.971338,0.118496
solar_para,1089.59,0.207077,0.133096,0.971338,0.303938
solar_para,1089.59,0.207077,0.133096,0.971338,0.48247
solar_para,1089.59,0.207077,0.133096,0.971338,0.641926
solar_para,1089.59,0.207077,0.133096,0.971338,0.771439
solar_para,1089.59,0.207077,0.133096,0.971338,0.862183
solar_para,1089.59,0.207077,0.133096,0.971338,0.907974
solar_para,1089.59,0.207077,0.133096,0.971338,0.905691
solar_para,1089.59,0.207077,0.133096,0.971338,0.855491
solar_para,1089.59,0.207077,0.133096,0.971338,0.760793
solar_para,1089.59,0.207077,0.133096,0.971338,0.628052
solar_para,1089.59,0.207077,0.133096,0.971338,0.466314
solar_para,1089.59,0.207077,0.133096,0.971338,0.2866
solar_para,1089.59,0.207077,0.133096,0.971338,0.101159
solar_para,1089.59,0.207077,0.133096,0.971338,-0.0773731
solar_para,1089.59,0.207077,0.133096,0.971338,-0.236829
solar_para,1089.59,0.207077,0.133096,0.971338,-0.366342
solar_para,1089.59,0.207077,0.133096,0.971338,-0.457086
solar_para,1089.59,0.207077,0.133096,0.971338,-0.502877
solar_para,1090.22,0.206861,0.132664,0.971637,-0.504457
solar_para,1090.22,0.206861,0.132664,0.971637,-0.454125
solar_para,1090.22,0.206861,0.132664,0.971637,-0.359239
solar_para,1090.22,0.206861,0.132664,0.971637,-0.226265
solar_para,1090.22,0.206861,0.132664,0.971637,-0.0642638
solar_para,1090.22,0.206861,0.132664,0.971637,0.115723
solar_para,1090.22,0.206861,0.132664,0.971637,0.301431
solar_para,1090.22,0.206861,0.132664,0.971637,0.480203
