A,B,C,AVSC,cos-zenith
1176.93,0.15923,0.0740149,1.00412,-0.573284
1176.93,0.15923,0.0740149,1.00412,-0.688545
1176.93,0.15923,0.0740149,1.00412,-0.755484
1175.39,0.159939,0.0747318,1.00355,-0.7651
1175.39,0.159939,0.0747318,1.00355,-0.725055
1175.39,0.159939,0.0747318,1.00355,-0.633916
1175.39,0.159939,0.0747318,1.00355,-0.497893
1175.39,0.159939,0.0747318,1.00355,-0.326256
1175.39,0.159939,0.0747318,1.00355,-0.130702
1175.39,0.159939,0.0747318,1.00355,0.0754419
1175.39,0.159939,0.0747318,1.00355,0.278128
1175.39,0.159939,0.0747318,1.00355,0.463543
1175.39,0.159939,0.0747318,1.00355,0.619052
1175.39,0.159939,0.0747318,1.00355,0.734057
1175.39,0.159939,0.0747318,1.00355,0.80072
1175.39,0.159939,0.0747318,1.00355,0.814499
1175.39,0.159939,0.0747318,1.00355,0.774454
1175.39,0.159939,0.0747318,1.00355,0.683315
1175.39,0.159939,0.0747318,1.00355,0.547292
1175.39,0.159939,0.0747318,1.00355,0.375655
1175.39,0.159939,0.0747318,1.00355,0.180101
1175.39,0.159939,0.0747318,1.00355,-0.026043
1175.39,0.159939,0.0747318,1.00355,-0.228729
1175.39,0.159939,0.0747318,1.00355,-0.414145
1175.39,0.159939,0.0747318,1.00355,-0.569654
1175.39,0.159939,0.0747318,1.00355,-0.684658
1175.39,0.159939,0.0747318,1.00355,-0.751321
1173.84,0.16066,0.0754671,1.00298,-0.760633
1173.84,0.16066,0.0754671,1.00298,-0.720331
1173.84,0.16066,0.0754671,1.00298,-0.628974
1173.84,0.16066,0.0754671,1.00298,-0.492785
1173.84,0.16066,0.0754671,1.00298,-0.321048
1173.84,0.16066,0.0754671,1.00298,-0.125464
1173.84,0.16066,0.0754671,1.00298,0.080636
1173.84,0.16066,0.0754671,1.00298,0.283208
1173.84,0.16066,0.0754671,1.00298,0.468447
1173.84,0.16066,0.0754671,1.00298,0.623729
1173.84,0.16066,0.0754671,1.00298,0.738472
1173.84,0.16066,0.0754671,1.00298,0.804856
1173.84,0.16066,0.0754671,1.00298,0.818357
1173.84,0.16066,0.0754671,1.00298,0.778056
1173.84,0.16066,0.0754671,1.00298,0.686698
1173.84,0.16066,0.0754671,1.00298,0.55051
1173.84,0.16066,0.0754671,1.00298,0.378772
1173.84,0.16066,0.0754671,1.00298,0.183189
1173.84,0.16066,0.0754671,1.00298,-0.0229115
1173.84,0.16066,0.0754671,1.00298,-0.225484
1173.84,0.16066,0.0754671,1.00298,-0.410723
1173.84,0.16066,0.0754671,1.00298,-0.566005
1173.84,0.16066,0.0754671,1.00298,-0.680747
1173.84,0.16066,0.0754671,1.00298,-0.747131
1172.28,0.161393,0.0762202,1.00241,-0.756139
1172.28,0.161393,0.0762202,1.00241,-0.715583
1172.28,0.161393,0.0762202,1.00241,-0.624012
1172.28,0.161393,0.0762202,1.00241,-0.487666
1172.28,0.161393,0.0762202,1.00241,-0.315836
1172.28,0.161393,0.0762202,1.00241,-0.120232
1172.28,0.161393,0.0762202,1.00241,0.0858149
1172.28,0.161393,0.0762202,1.00241,0.288264
1172.28,0.161393,0.0762202,1.00241,0.473317
1172.28,0.161393,0.0762202,1.00241,0.628365
1172.28,0.161393,0.0762202,1.00241,0.742841
1172.28,0.161393,0.0762202,1.00241,0.808943
1172.28,0.161393,0.0762202,1.00241,0.822167
1172.28,0.161393,0.0762202,1.00241,0.781611
1172.28,0.161393,0.0762202,1.00241,0.69004
1172.28,0.161393,0.0762202,1.00241,0.553693
1172.28,0.161393,0.0762202,1.00241,0.381863
1172.28,0.161393,0.0762202,1.00241,0.18626
1172.28,0.161393,0.0762202,1.00241,-0.019787
1172.28,0.161393,0.0762202,1.00241,-0.222236
1172.28,0.161393,0.0762202,1.00241,-0.407289
1172.28,0.161393,0.0762202,1.00241,-0.562337
1172.28,0.161393,0.0762202,1.00241,-0.676813
1172.28,0.161393,0.0762202,1.00241,-0.742915
1170.7,0.162137,0.0769908,1.00183,-0.751621
1170.7,0.162137,0.0769908,1.00183,-0.710813
1170.7,0.162137,0.0769908,1.00183,-0.619034
1170.7,0.162137,0.0769908,1.00183,-0.482536
1170.7,0.162137,0.0769908,1.00183,-0.310622
1170.7,0.162137,0.0769908,1.00183,-0.115008
1170.7,0.162137,0.0769908,1.00183,0.0909761
1170.7,0.162137,0.0769908,1.00183,0.293292
1170.7,0.162137,0.0769908,1.00183,0.478152
1170.7,0.162137,0.0769908,1.00183,0.632959
1170.7,0.162137,0.0769908,1.00183,0.747163
1170.7,0.162137,0.0769908,1.00183,0.812981
1170.7,0.162137,0.0769908,1.00183,0.825927
1170.7,0.162137,0.0769908,1.00183,0.78512
1170.7,0.162137,0.0769908,1.00183,0.69334
1170.7,0.162137,0.0769908,1.00183,0.556842
1170.7,0.162137,0.0769908,1.00183,0.384928
1170.7,0.162137,0.0769908,1.00183,0.189314
1170.7,0.162137,0.0769908,1.00183,-0.0166696
1170.7,0.162137,0.0769908,1.00183,-0.218985
1170.7,0.162137,0.0769908,1.00183,-0.403846
1170.7,0.162137,0.0769908,1.00183,-0.558653
1170.7,0.162137,0.0769908,1.00183,-0.672856
1170.7,0.162137,0.0769908,1.00183,-0.738674
1169.12,0.162891,0.0777784,1.00126,-0.74708
1169.12,0.162891,0.0777784,1.00126,-0.706024
1169.12,0.162891,0.0777784,1.00126,-0.61404
1169.12,0.162891,0.0777784,1.00126,-0.477398
1169.12,0.162891,0.0777784,1.00126,-0.305409
1169.12,0.162891,0.0777784,1.00126,-0.109794
1169.12,0.162891,0.0777784,1.00126,0.0961171
1169.12,0.162891,0.0777784,1.00126,0.298291
1169.12,0.162891,0.0777784,1.00126,0.482949
1169.12,0.162891,0.0777784,1.00126,0.637509
1169.12,0.162891,0.0777784,1.00126,0.751437
1169.12,0.162891,0.0777784,1.00126,0.816968
1169.12,0.162891,0.0777784,1.00126,0.829637
1169.12,0.162891,0.0777784,1.00126,0.788582
1169.12,0.162891,0.0777784,1.00126,0.696598
1169.12,0.162891,0.0777784,1.00126,0.559956
1169.12,0.162891,0.0777784,1.00126,0.387967
1169.12,0.162891,0.0777784,1.00126,0.192352
1169.12,0.162891,0.0777784,1.00126,-0.0135592
1169.12,0.162891,0.0777784,1.00126,-0.215733
1169.12,0.162891,0.0777784,1.00126,-0.400392
1169.12,0.162891,0.0777784,1.00126,-0.554951
1169.12,0.162891,0.0777784,1.00126,-0.668879
1169.12,0.162891,0.0777784,1.00126,-0.73441
1167.52,0.163655,0.0785824,1.00069,-0.742517
1167.52,0.163655,0.0785824,1.00069,-0.701216
1167.52,0.163655,0.0785824,1.00069,-0.609035
1167.52,0.163655,0.0785824,1.00069,-0.472256
1167.52,0.163655,0.0785824,1.00069,-0.3002
1167.52,0.163655,0.0785824,1.00069,-0.104593
1167.52,0.163655,0.0785824,1.00069,0.101236
1167.52,0.163655,0.0785824,1.00069,0.303258
1167.52,0.163655,0.0785824,1.00069,0.487707
1167.52,0.163655,0.0785824,1.00069,0.642013
1167.52,0.163655,0.0785824,1.00069,0.75566
1167.52,0.163655,0.0785824,1.00069,0.820904
1167.52,0.163655,0.0785824,1.00069,0.833297
1167.52,0.163655,0.0785824,1.00069,0.791996
1167.52,0.163655,0.0785824,1.00069,0.699815
1167.52,0.163655,0.0785824,1.00069,0.563036
1167.52,0.163655,0.0785824,1.00069,0.39098
1167.52,0.163655,0.0785824,1.00069,0.195373
1167.52,0.163655,0.0785824,1.00069,-0.0104558
1167.52,0.163655,0.0785824,1.00069,-0.212478
1167.52,0.163655,0.0785824,1.00069,-0.396927
1167.52,0.163655,0.0785824,1.00069,-0.551233
1167.52,0.163655,0.0785824,1.00069,-0.664881
1167.52,0.163655,0.0785824,1.00069,-0.730124
1165.92,0.164427,0.0794022,1.00011,-0.737935
1165.92,0.164427,0.0794022,1.00011,-0.696392
1165.92,0.164427,0.0794022,1.00011,-0.604019
1165.92,0.164427,0.0794022,1.00011,-0.46711
1165.92,0.164427,0.0794022,1.00011,-0.294997
1165.92,0.164427,0.0794022,1.00011,-0.099407
1165.92,0.164427,0.0794022,1.00011,0.106329
1165.92,0.164427,0.0794022,1.00011,0.308192
1165.92,0.164427,0.0794022,1.00011,0.492424
1165.92,0.164427,0.0794022,1.00011,0.64647
1165.92,0.164427,0.0794022,1.00011,0.759833
1165.92,0.164427,0.0794022,1.00011,0.824787
1165.92,0.164427,0.0794022,1.00011,0.836905
1165.92,0.164427,0.0794022,1.00011,0.795362
1165.92,0.164427,0.0794022,1.00011,0.702989
1165.92,0.164427,0.0794022,1.00011,0.56608
1165.92,0.164427,0.0794022,1.00011,0.393967
1165.92,0.164427,0.0794022,1.00011,0.198377
1165.92,0.164427,0.0794022,1.00011,-0.00735929
1165.92,0.164427,0.0794022,1.00011,-0.209222
1165.92,0.164427,0.0794022,1.00011,-0.393454
1165.92,0.164427,0.0794022,1.00011,-0.5475
1165.92,0.164427,0.0794022,1.00011,-0.660863
1165.92,0.164427,0.0794022,1.00011,-0.725817
1164.3,0.165207,0.0802371,0.999538,-0.733336
1164.3,0.165207,0.0802371,0.999538,-0.691555
1164.3,0.165207,0.0802371,0.999538,-0.598995
1164.3,0.165207,0.0802371,0.999538,-0.461965
1164.3,0.165207,0.0802371,0.999538,-0.289802
1164.3,0.165207,0.0802371,0.999538,-0.0942393
1164.3,0.165207,0.0802371,0.999538,0.111396
1164.3,0.165207,0.0802371,0.999538,0.31309
1164.3,0.165207,0.0802371,0.999538,0.497097
1164.3,0.165207,0.0802371,0.999538,0.650879
1164.3,0.165207,0.0802371,0.999538,0.763954
1164.3,0.165207,0.0802371,0.999538,0.828617
1164.3,0.165207,0.0802371,0.999538,0.840462
1164.3,0.165207,0.0802371,0.999538,0.798681
1164.3,0.165207,0.0802371,0.999538,0.706121
1164.3,0.165207,0.0802371,0.999538,0.569091
1164.3,0.165207,0.0802371,0.999538,0.396928
1164.3,0.165207,0.0802371,0.999538,0.201365
1164.3,0.165207,0.0802371,0.999538,-0.0042698
1164.3,0.165207,0.0802371,0.999538,-0.205964
1164.3,0.165207,0.0802371,0.999538,-0.389971
1164.3,0.165207,0.0802371,0.999538,-0.543753
1164.3,0.165207,0.0802371,0.999538,-0.656828
1164.3,0.165207,0.0802371,0.999538,-0.721491
1162.69,0.165995,0.0810865,0.998964,-0.728721
1162.69,0.165995,0.0810865,0.998964,-0.686706
1162.69,0.165995,0.0810865,0.998964,-0.593966
1162.69,0.165995,0.0810865,0.998964,-0.456821
1162.69,0.165995,0.0810865,0.998964,-0.284618
1162.69,0.165995,0.0810865,0.998964,-0.0890919
1162.69,0.165995,0.0810865,0.998964,0.116433
1162.69,0.165995,0.0810865,0.998964,0.317949
1162.69,0.165995,0.0810865,0.998964,0.501725
1162.69,0.165995,0.0810865,0.998964,0.655236
1162.69,0.165995,0.0810865,0.998964,0.768021
1162.69,0.165995,0.0810865,0.998964,0.832393
1162.69,0.165995,0.0810865,0.998964,0.843966
1162.69,0.165995,0.0810865,0.998964,0.801951
1162.69,0.165995,0.0810865,0.998964,0.709211
1162.69,0.165995,0.0810865,0.998964,0.572067
1162.69,0.165995,0.0810865,0.998964,0.399864
1162.69,0.165995,0.0810865,0.998964,0.204337
1162.69,0.165995,0.0810865,0.998964,-0.00118727
1162.69,0.165995,0.0810865,0.998964,-0.202704
1162.69,0.165995,0.0810865,0.998964,-0.38648
1162.69,0.165995,0.0810865,0.998964,-0.539991
1162.69,0.165995,0.0810865,0.998964,-0.652776
1162.69,0.165995,0.0810865,0.998964,-0.717148
1161.07,0.166788,0.0819497,0.998391,-0.724092
1161.07,0.166788,0.0819497,0.998391,-0.681847
1161.07,0.166788,0.0819497,0.998391,-0.588933
1161.07,0.166788,0.0819497,0.998391,-0.451682
1161.07,0.166788,0.0819497,0.998391,-0.279448
1161.07,0.166788,0.0819497,0.998391,-0.0839672
1161.07,0.166788,0.0819497,0.998391,0.121438
1161.07,0.166788,0.0819497,0.998391,0.322769
1161.07,0.166788,0.0819497,0.998391,0.506307
1161.07,0.166788,0.0819497,0.998391,0.659543
1161.07,0.166788,0.0819497,0.998391,0.772034
1161.07,0.166788,0.0819497,0.998391,0.836114
1161.07,0.166788,0.0819497,0.998391,0.847418
1161.07,0.166788,0.0819497,0.998391,0.805173
1161.07,0.166788,0.0819497,0.998391,0.712259
1161.07,0.166788,0.0819497,0.998391,0.575008
1161.07,0.166788,0.0819497,0.998391,0.402774
1161.07,0.166788,0.0819497,0.998391,0.207293
1161.07,0.166788,0.0819497,0.998391,0.00188825
1161.07,0.166788,0.0819497,0.998391,-0.199443
1161.07,0.166788,0.0819497,0.998391,-0.382981
1161.07,0.166788,0.0819497,0.998391,-0.536216
1161.07,0.166788,0.0819497,0.998391,-0.648708
1161.07,0.166788,0.0819497,0.998391,-0.712788
1159.45,0.167588,0.0828259,0.997817,-0.71945
1159.45,0.167588,0.0828259,0.997817,-0.67698
1159.45,0.167588,0.0828259,0.997817,-0.583899
1159.45,0.167588,0.0828259,0.997817,-0.44655
1159.45,0.167588,0.0828259,0.997817,-0.274293
1159.45,0.167588,0.0828259,0.997817,-0.0788677
1159.45,0.167588,0.0828259,0.997817,0.126409
1159.45,0.167588,0.0828259,0.997817,0.327547
1159.45,0.167588,0.0828259,0.997817,0.51084
1159.45,0.167588,0.0828259,0.997817,0.663795
1159.45,0.167588,0.0828259,0.997817,0.775991
1159.45,0.167588,0.0828259,0.997817,0.83978
1159.45,0.167588,0.0828259,0.997817,0.850816
1159.45,0.167588,0.0828259,0.997817,0.808346
1159.45,0.167588,0.0828259,0.997817,0.715265
1159.45,0.167588,0.0828259,0.997817,0.577916
1159.45,0.167588,0.0828259,0.997817,0.405659
1159.45,0.167588,0.0828259,0.997817,0.210233
1159.45,0.167588,0.0828259,0.997817,0.00495675
1159.45,0.167588,0.0828259,0.997817,-0.196181
1159.45,0.167588,0.0828259,0.997817,-0.379474
1159.45,0.167588,0.0828259,0.997817,-0.53243
1159.45,0.167588,0.0828259,0.997817,-0.644625
1159.45,0.167588,0.0828259,0.997817,-0.708414
1157.82,0.168391,0.0837142,0.997245,-0.714798
1157.82,0.168391,0.0837142,0.997245,-0.672108
1157.82,0.168391,0.0837142,0.997245,-0.578867
1157.82,0.168391,0.0837142,0.997245,-0.441428
1157.82,0.168391,0.0837142,0.997245,-0.269157
1157.82,0.168391,0.0837142,0.997245,-0.0737956
1157.82,0.168391,0.0837142,0.997245,0.131344
1157.82,0.168391,0.0837142,0.997245,0.332281
1157.82,0.168391,0.0837142,0.997245,0.515322
1157.82,0.168391,0.0837142,0.997245,0.667994
1157.82,0.168391,0.0837142,0.997245,0.779891
1157.82,0.168391,0.0837142,0.997245,0.843389
1157.82,0.168391,0.0837142,0.997245,0.85416
1157.82,0.168391,0.0837142,0.997245,0.81147
1157.82,0.168391,0.0837142,0.997245,0.718229
1157.82,0.168391,0.0837142,0.997245,0.580789
1157.82,0.168391,0.0837142,0.997245,0.408519
1157.82,0.168391,0.0837142,0.997245,0.213157
1157.82,0.168391,0.0837142,0.997245,0.00801818
1157.82,0.168391,0.0837142,0.997245,-0.192919
1157.82,0.168391,0.0837142,0.997245,-0.37596
1157.82,0.168391,0.0837142,0.997245,-0.528632
1157.82,0.168391,0.0837142,0.997245,-0.640529
1157.82,0.168391,0.0837142,0.997245,-0.704027
1156.2,0.169199,0.084614,0.996673,-0.710138
1156.2,0.169199,0.084614,0.996673,-0.667233
1156.2,0.169199,0.084614,0.996673,-0.573838
1156.2,0.169199,0.084614,0.996673,-0.436317
1156.2,0.169199,0.084614,0.996673,-0.264042
1156.2,0.169199,0.084614,0.996673,-0.0687534
1156.2,0.169199,0.084614,0.996673,0.13624
1156.2,0.169199,0.084614,0.996673,0.336969
1156.2,0.169199,0.084614,0.996673,0.519753
1156.2,0.169199,0.084614,0.996673,0.672136
1156.2,0.169199,0.084614,0.996673,0.783734
1156.2,0.169199,0.084614,0.996673,0.846942
1156.2,0.169199,0.084614,0.996673,0.857451
1156.2,0.169199,0.084614,0.996673,0.814546
1156.2,0.169199,0.084614,0.996673,0.72115
1156.2,0.169199,0.084614,0.996673,0.583629
1156.2,0.169199,0.084614,0.996673,0.411354
1156.2,0.169199,0.084614,0.996673,0.216066
1156.2,0.169199,0.084614,0.996673,0.0110725
1156.2,0.169199,0.084614,0.996673,-0.189656
1156.2,0.169199,0.084614,0.996673,-0.37244
1156.2,0.169199,0.084614,0.996673,-0.524824
1156.2,0.169199,0.084614,0.996673,-0.636422
1156.2,0.169199,0.084614,0.996673,-0.699629
1154.58,0.170009,0.0855242,0.996102,-0.705472
1154.58,0.170009,0.0855242,0.996102,-0.662357
1154.58,0.170009,0.0855242,0.996102,-0.568815
1154.58,0.170009,0.0855242,0.996102,-0.43122
1154.58,0.170009,0.0855242,0.996102,-0.25895
1154.58,0.170009,0.0855242,0.996102,-0.0637433
1154.58,0.170009,0.0855242,0.996102,0.141096
1154.58,0.170009,0.0855242,0.996102,0.341609
1154.58,0.170009,0.0855242,0.996102,0.52413
1154.58,0.170009,0.0855242,0.996102,0.676221
1154.58,0.170009,0.0855242,0.996102,0.787519
1154.58,0.170009,0.0855242,0.996102,0.850436
1154.58,0.170009,0.0855242,0.996102,0.860687
1154.58,0.170009,0.0855242,0.996102,0.817572
1154.58,0.170009,0.0855242,0.996102,0.72403
1154.58,0.170009,0.0855242,0.996102,0.586436
1154.58,0.170009,0.0855242,0.996102,0.414165
1154.58,0.170009,0.0855242,0.996102,0.218959
1154.58,0.170009,0.0855242,0.996102,0.0141195
1154.58,0.170009,0.0855242,0.996102,-0.186393
1154.58,0.170009,0.0855242,0.996102,-0.368914
1154.58,0.170009,0.0855242,0.996102,-0.521006
1154.58,0.170009,0.0855242,0.996102,-0.632303
1154.58,0.170009,0.0855242,0.996102,-0.695221
1152.96,0.170822,0.086444,0.995533,-0.700801
1152.96,0.170822,0.086444,0.995533,-0.657482
1152.96,0.170822,0.086444,0.995533,-0.5638
1152.96,0.170822,0.086444,0.995533,-0.42614
1152.96,0.170822,0.086444,0.995533,-0.253883
1152.96,0.170822,0.086444,0.995533,-0.0587676
1152.96,0.170822,0.086444,0.995533,0.145909
1152.96,0.170822,0.086444,0.995533,0.346199
1152.96,0.170822,0.086444,0.995533,0.528452
1152.96,0.170822,0.086444,0.995533,0.680249
1152.96,0.170822,0.086444,0.995533,0.791244
1152.96,0.170822,0.086444,0.995533,0.853873
1152.96,0.170822,0.086444,0.995533,0.863869
1152.96,0.170822,0.086444,0.995533,0.82055
1152.96,0.170822,0.086444,0.995533,0.726869
1152.96,0.170822,0.086444,0.995533,0.589209
1152.96,0.170822,0.086444,0.995533,0.416951
1152.96,0.170822,0.086444,0.995533,0.221836
1152.96,0.170822,0.086444,0.995533,0.0171593
1152.96,0.170822,0.086444,0.995533,-0.18313
1152.96,0.170822,0.086444,0.995533,-0.365384
1152.96,0.170822,0.086444,0.995533,-0.51718
1152.96,0.170822,0.086444,0.995533,-0.628175
1152.96,0.170822,0.086444,0.995533,-0.690805
1151.35,0.171635,0.0873726,0.994965,-0.696127
1151.35,0.171635,0.0873726,0.994965,-0.65261
1151.35,0.171635,0.0873726,0.994965,-0.558796
1151.35,0.171635,0.0873726,0.994965,-0.421079
1151.35,0.171635,0.0873726,0.994965,-0.248844
1151.35,0.171635,0.0873726,0.994965,-0.0538286
1151.35,0.171635,0.0873726,0.994965,0.150678
1151.35,0.171635,0.0873726,0.994965,0.350738
1151.35,0.171635,0.0873726,0.994965,0.532718
1151.35,0.171635,0.0873726,0.994965,0.684216
1151.35,0.171635,0.0873726,0.994965,0.794909
1151.35,0.171635,0.0873726,0.994965,0.857252
1151.35,0.171635,0.0873726,0.994965,0.866996
1151.35,0.171635,0.0873726,0.994965,0.823479
1151.35,0.171635,0.0873726,0.994965,0.729666
1151.35,0.171635,0.0873726,0.994965,0.591949
1151.35,0.171635,0.0873726,0.994965,0.419713
1151.35,0.171635,0.0873726,0.994965,0.224698
1151.35,0.171635,0.0873726,0.994965,0.0201916
1151.35,0.171635,0.0873726,0.994965,-0.179868
1151.35,0.171635,0.0873726,0.994965,-0.361848
1151.35,0.171635,0.0873726,0.994965,-0.513347
1151.35,0.171635,0.0873726,0.994965,-0.624039
1151.35,0.171635,0.0873726,0.994965,-0.686382
1149.74,0.172449,0.0883089,0.994398,-0.691453
1149.74,0.172449,0.0883089,0.994398,-0.647744
1149.74,0.172449,0.0883089,0.994398,-0.553805
1149.74,0.172449,0.0883089,0.994398,-0.41604
1149.74,0.172449,0.0883089,0.994398,-0.243836
1149.74,0.172449,0.0883089,0.994398,-0.0489286
1149.74,0.172449,0.0883089,0.994398,0.155399
1149.74,0.172449,0.0883089,0.994398,0.355223
1149.74,0.172449,0.0883089,0.994398,0.536925
1149.74,0.172449,0.0883089,0.994398,0.688123
1149.74,0.172449,0.0883089,0.994398,0.798513
1149.74,0.172449,0.0883089,0.994398,0.860571
1149.74,0.172449,0.0883089,0.994398,0.870069
1149.74,0.172449,0.0883089,0.994398,0.826359
1149.74,0.172449,0.0883089,0.994398,0.732421
1149.74,0.172449,0.0883089,0.994398,0.594656
1149.74,0.172449,0.0883089,0.994398,0.422452
1149.74,0.172449,0.0883089,0.994398,0.227544
1149.74,0.172449,0.0883089,0.994398,0.0232164
1149.74,0.172449,0.0883089,0.994398,-0.176607
1149.74,0.172449,0.0883089,0.994398,-0.35831
1149.74,0.172449,0.0883089,0.994398,-0.509507
1149.74,0.172449,0.0883089,0.994398,-0.619897
1149.74,0.172449,0.0883089,0.994398,-0.681955
1148.14,0.173261,0.089252,0.993833,-0.686781
1148.14,0.173261,0.089252,0.993833,-0.642885
1148.14,0.173261,0.089252,0.993833,-0.54883
1148.14,0.173261,0.089252,0.993833,-0.411024
1148.14,0.173261,0.089252,0.993833,-0.23886
1148.14,0.173261,0.089252,0.993833,-0.0440696
1148.14,0.173261,0.089252,0.993833,0.160072
1148.14,0.173261,0.089252,0.993833,0.359654
1148.14,0.173261,0.089252,0.993833,0.541074
1148.14,0.173261,0.089252,0.993833,0.691968
1148.14,0.173261,0.089252,0.993833,0.802055
1148.14,0.173261,0.089252,0.993833,0.863831
1148.14,0.173261,0.089252,0.993833,0.873087
1148.14,0.173261,0.089252,0.993833,0.829191
1148.14,0.173261,0.089252,0.993833,0.735136
1148.14,0.173261,0.089252,0.993833,0.59733
1148.14,0.173261,0.089252,0.993833,0.425166
1148.14,0.173261,0.089252,0.993833,0.230375
1148.14,0.173261,0.089252,0.993833,0.0262334
1148.14,0.173261,0.089252,0.993833,-0.173348
1148.14,0.173261,0.089252,0.993833,-0.354768
1148.14,0.173261,0.089252,0.993833,-0.505663
1148.14,0.173261,0.089252,0.993833,-0.615749
1148.14,0.173261,0.089252,0.993833,-0.677525
1146.55,0.174072,0.090201,0.993269,-0.682112
1146.55,0.174072,0.090201,0.993269,-0.638037
1146.55,0.174072,0.090201,0.993269,-0.543872
1146.55,0.174072,0.090201,0.993269,-0.406035
1146.55,0.174072,0.090201,0.993269,-0.233919
1146.55,0.174072,0.090201,0.993269,-0.0392539
1146.55,0.174072,0.090201,0.993269,0.164695
1146.55,0.174072,0.090201,0.993269,0.364028
1146.55,0.174072,0.090201,0.993269,0.545161
1146.55,0.174072,0.090201,0.993269,0.695751
1146.55,0.174072,0.090201,0.993269,0.805535
1146.55,0.174072,0.090201,0.993269,0.867031
1146.55,0.174072,0.090201,0.993269,0.876049
1146.55,0.174072,0.090201,0.993269,0.831974
1146.55,0.174072,0.090201,0.993269,0.737809
1146.55,0.174072,0.090201,0.993269,0.599972
1146.55,0.174072,0.090201,0.993269,0.427856
1146.55,0.174072,0.090201,0.993269,0.233191
1146.55,0.174072,0.090201,0.993269,0.0292426
1146.55,0.174072,0.090201,0.993269,-0.170091
1146.55,0.174072,0.090201,0.993269,-0.351224
1146.55,0.174072,0.090201,0.993269,-0.501814
1146.55,0.174072,0.090201,0.993269,-0.611598
1146.55,0.174072,0.090201,0.993269,-0.673094
1144.98,0.174881,0.0911549,0.992708,-0.677449
1144.98,0.174881,0.0911549,0.992708,-0.6332
1144.98,0.174881,0.0911549,0.992708,-0.538934
1144.98,0.174881,0.0911549,0.992708,-0.401074
1144.98,0.174881,0.0911549,0.992708,-0.229015
1144.98,0.174881,0.0911549,0.992708,-0.0344835
1144.98,0.174881,0.0911549,0.992708,0.169265
1144.98,0.174881,0.0911549,0.992708,0.368344
1144.98,0.174881,0.0911549,0.992708,0.549187
1144.98,0.174881,0.0911549,0.992708,0.699471
1144.98,0.174881,0.0911549,0.992708,0.808953
1144.98,0.174881,0.0911549,0.992708,0.870172
1144.98,0.174881,0.0911549,0.992708,0.878957
1144.98,0.174881,0.0911549,0.992708,0.834708
1144.98,0.174881,0.0911549,0.992708,0.740442
1144.98,0.174881,0.0911549,0.992708,0.602582
1144.98,0.174881,0.0911549,0.992708,0.430524
1144.98,0.174881,0.0911549,0.992708,0.235992
1144.98,0.174881,0.0911549,0.992708,0.0322437
1144.98,0.174881,0.0911549,0.992708,-0.166836
1144.98,0.174881,0.0911549,0.992708,-0.347679
1144.98,0.174881,0.0911549,0.992708,-0.497962
1144.98,0.174881,0.0911549,0.992708,-0.607444
1144.98,0.174881,0.0911549,0.992708,-0.668664
1143.41,0.175686,0.0921126,0.992149,-0.672793
1143.41,0.175686,0.0921126,0.992149,-0.628378
1143.41,0.175686,0.0921126,0.992149,-0.534018
1143.41,0.175686,0.0921126,0.992149,-0.396144
1143.41,0.175686,0.0921126,0.992149,-0.224151
1143.41,0.175686,0.0921126,0.992149,-0.0297607
1143.41,0.175686,0.0921126,0.992149,0.17378
1143.41,0.175686,0.0921126,0.992149,0.3726
1143.41,0.175686,0.0921126,0.992149,0.55315
1143.41,0.175686,0.0921126,0.992149,0.703126
1143.41,0.175686,0.0921126,0.992149,0.812307
1143.41,0.175686,0.0921126,0.992149,0.873252
1143.41,0.175686,0.0921126,0.992149,0.881809
1143.41,0.175686,0.0921126,0.992149,0.837395
1143.41,0.175686,0.0921126,0.992149,0.743035
1143.41,0.175686,0.0921126,0.992149,0.605161
1143.41,0.175686,0.0921126,0.992149,0.433168
1143.41,0.175686,0.0921126,0.992149,0.238777
1143.41,0.175686,0.0921126,0.992149,0.0352365
1143.41,0.175686,0.0921126,0.992149,-0.163583
1143.41,0.175686,0.0921126,0.992149,-0.344133
1143.41,0.175686,0.0921126,0.992149,-0.494109
1143.41,0.175686,0.0921126,0.992149,-0.60329
1143.41,0.175686,0.0921126,0.992149,-0.664236
1141.85,0.176487,0.0930732,0.991592,-0.668147
1141.85,0.176487,0.0930732,0.991592,-0.623573
1141.85,0.176487,0.0930732,0.991592,-0.529127
1141.85,0.176487,0.0930732,0.991592,-0.391247
1141.85,0.176487,0.0930732,0.991592,-0.219329
1141.85,0.176487,0.0930732,0.991592,-0.0250873
1141.85,0.176487,0.0930732,0.991592,0.178239
1141.85,0.176487,0.0930732,0.991592,0.376795
1141.85,0.176487,0.0930732,0.991592,0.557048
1141.85,0.176487,0.0930732,0.991592,0.706716
1141.85,0.176487,0.0930732,0.991592,0.815597
1141.85,0.176487,0.0930732,0.991592,0.876272
1141.85,0.176487,0.0930732,0.991592,0.884607
1141.85,0.176487,0.0930732,0.991592,0.840033
1141.85,0.176487,0.0930732,0.991592,0.745588
1141.85,0.176487,0.0930732,0.991592,0.607707
1141.85,0.176487,0.0930732,0.991592,0.435789
1141.85,0.176487,0.0930732,0.991592,0.241547
1141.85,0.176487,0.0930732,0.991592,0.0382208
1141.85,0.176487,0.0930732,0.991592,-0.160335
1141.85,0.176487,0.0930732,0.991592,-0.340588
1141.85,0.176487,0.0930732,0.991592,-0.490255
1141.85,0.176487,0.0930732,0.991592,-0.599137
